0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,320,375,872,885,952,1185,1383,1427,1595,1610,1614,1626,1663,2134,2209,
0,89,230,426,617,664,787,911,1581,1602,1673,1775,1914,1990,2139,2165,
0,409,605,1298,1502,1616,1972,2294,608,797,883,989,1140,1253,1873,1974,
